ARREST LOCATION,Formatted,lat,lon
600 BLOCK LANFAIR DR,"600 Lanfair Dr, San Jose, CA 95136, USA",37.272965,-121.8561919
MABURY RD / TIMOR CT,"Mabury Rd & Timor Ct, San Jose, CA 95127, USA",37.386931,-121.8400768
3400 BLOCK MT MCKINLEY CT,"3400 Mount McKinley Ct, San Jose, CA 95127, USA",37.3538825,-121.8040483
TULLY RD / SENTER DR,"Tully Rd & Senter Rd, San Jose, CA 95111, USA",37.3079574,-121.8475309
5100 BLOCK REDSTONE DR,"5100 Redstone Dr, San Jose, CA 95124, USA",37.24525819999999,-121.9455317
S 7TH ST / MARGARET WY,,,
VIRGINIA AVE/87,"Virginia Ave, San Jose, CA 95116, USA",37.3451188,-121.8477356
4100 BLOCK SACRAMENTO AV,"4100 Sacramento Ave, San Jose, CA 95111, USA",37.2852855,-121.8191171
STEVENS CREEK BL / LOMA LINDA DR,"Loma Linda Dr & Stevens Creek Blvd, San Jose, CA 95051, USA",37.323002,-121.9920877
SAN RIVAS DR / VISTA VERDE DR,"Vista Verde Dr & San Rivas Dr, San Jose, CA 95148, USA",37.3337617,-121.7934978
GIUFFRIDA AV / RABIA DR,"Giuffrida Ave & Rabia Dr, San Jose, CA 95123, USA",37.2531343,-121.8337056
200 BLOCK AUBURN WY,"200 Auburn Way, San Jose, CA 95129, USA",37.321327,-121.9821105
DON JUAN CL / VELASCO DR,"Velasco Dr, San Jose, CA 95123, USA",37.2527485,-121.8395668
SANTA CLARA ST / HWY 87,,,
COTTLE AV / CURTNER AV,"Curtner Ave & Cottle Ave, San Jose, CA 95125, USA",37.2877219,-121.8937176
ROYAL ESTATES CT / PARK ESTATES WY,"Park Estates Way & Royal Estates Ct, San Jose, CA 95135, USA",37.2974661,-121.766835
ACAPULCO/MIDDLETON,"Acapulco Dr, San Jose, CA 95008, USA",37.2811587,-121.9712578
00 BLOCK S KING RD,"S King Rd, San Jose, CA, USA",37.3315188,-121.8349458
PARK AVE/CORONADO,"Park Ave, San Jose, CA, USA",37.3312667,-121.9208219
SNELL AV / TRUCKEE LN,"Snell Ave & Truckee Ln, San Jose, CA 95136, USA",37.2739715,-121.8385888
00 BLOCK DEER RUN CL,"Deer Run Cir, San Jose, CA 95136, USA",37.2681896,-121.8237785
COLEMAN RD / REDMOND AV,"Redmond Ave & Coleman Rd, San Jose, CA 95120, USA",37.230338,-121.8967701
400 BLOCK GILMORE CT,"400 Gilmore Ct, San Jose, CA 95111, USA",37.2834728,-121.8267341
1200 BLOCK OAKGLEN WY,"1200 Oakglen Way, San Jose, CA 95120, USA",37.2314085,-121.8816332
1700 BLOCK FUMIA DR,"1700 Fumia Dr, San Jose, CA 95131, USA",37.3883937,-121.8974042
1500 BLOCK S WHITE,"1500 S White Rd, San Jose, CA 95127, USA",37.3495932,-121.8126212
4600 BLOCK MALECH RD,"Malech Rd, San Jose, CA, USA",37.219571,-121.7316998
SB 101 TO NB 85 RP / 101,,,
1500 BLOCK SAN TOMAS AQUINO RD,"1500 San Tomas Aquino Rd, San Jose, CA 95130, USA",37.2961187,-121.9766563
1800 BLOCK MACDUEE WY,"1800 Mac Duee Way, San Jose, CA 95121, USA",37.3087605,-121.8085046
WEYBURN LN / BARK LN,"Weyburn Ln & Bark Ln, San Jose, CA 95129, USA",37.3030382,-122.0295874
1100 BLOCK FELIPE AV,"1100 Felipe Ave, San Jose, CA 95122, USA",37.3375879,-121.8515906
2100 BLOCK SULLIVAN AV,"2100 Sullivan Ave, San Jose, CA 95122, USA",37.3396707,-121.8313974
5600 BLOCK SCENIC MEADOW LN,"5600 Scenic Meadow Ln, San Jose, CA 95135, USA",37.2829304,-121.759696
ELODI WY / MADDEN,"Madden Ave & Elodie Way, San Jose, CA 95116, USA",37.3635301,-121.842326
500 BLOCK S ALMADEN BL,"500 S Almaden Blvd, San Jose, CA 95110, USA",37.3265459,-121.8885291
MANSFIELD DR / REXFORD WY,"Mansfield Dr & Rexford Way, San Jose, CA 95128, USA",37.3121596,-121.9280418
4100 BLOCK BEEBE CL,"4100 Beebe Cir, San Jose, CA 95135, USA",37.3100055,-121.7741719
PHELAN AV / GRENADINE WY,"Phelan Ave & Grenadine Way, San Jose, CA 95122, USA",37.3229069,-121.8481745
5900 BLOCK WINFIELD BL,"5900 Winfield Blvd, San Jose, CA 95123, USA",37.2459433,-121.8683864
400 BLOCK GWINN CT,"400 Gwinn Ct, San Jose, CA 95111, USA",37.2679863,-121.801239
MCCREERY AV/ MCCREERY CT,"McCreery Ave & McCreery Ct, San Jose, CA 95116, USA",37.344942,-121.8434724
1800 BLOCK TERILYN AV,"1800 Terilyn Ave, San Jose, CA 95122, USA",37.3282525,-121.8388086
3000 BLOCK M STREET,,,
2500 BLOCK FALLINGTREE DR,"2500 Fallingtree Dr, San Jose, CA 95131, USA",37.3991803,-121.8803749
6400 BLOCK CAMINO VERDE DR,"6400 Camino Verde Dr, San Jose, CA 95119, USA",37.2293888,-121.7989397
MOORPARK/HIGHWAY 17,"CA-17, San Jose, CA, USA",37.2277162,-121.9740859
SUISSE DR / CURRENT DR,"Suisse Dr & Current Dr, San Jose, CA 95123, USA",37.2335458,-121.8270065
OWSLEY / MCLAUGHIN,"Owsley Ave & McLaughlin Ave, San Jose, CA 95122, USA",37.3314803,-121.8525182
5000 BLOCK ENGLEWOOD DR,"5000 Englewood Dr, San Jose, CA 95129, USA",37.3003014,-121.9902017
101/BAILEY,"101 Bailey Ave, Morgan Hill, CA 95037, USA",37.2054029,-121.7295872
2100 BLOCK OAKLAND,"2100 Old Oakland Rd, San Jose, CA 95131, USA",37.3949188,-121.901744
FOXWORTHY AV / TRENTON DR,"Trenton Dr & Foxworthy Ave, San Jose, CA 95124, USA",37.2673112,-121.9273553
1000 BLOCK EL PASEO DE SARATOGA,"1000 El Paseo de Saratoga, San Jose, CA 95130, USA",37.2899472,-121.9904887
LARGO DR / CAMACHO WY,"Largo Dr & Camacho Way, San Jose, CA 95132, USA",37.4059915,-121.8761403
CORTE DE PONS / MERIDIAN AV,"Meridian Ave & Corte De Pons, San Jose, CA 95118, USA",37.2575424,-121.8998594
900 BLOCK GOODWIN AV,"900 Goodwin Ave, San Jose, CA 95128, USA",37.31069,-121.9204398
1300 BLOCK KEON CREST,"1300 Keoncrest Ave, San Jose, CA 95110, USA",37.3596617,-121.9092076
YUMA DR / SOUTHSIDE DR,"Yuma Dr & Southside Dr, San Jose, CA 95111, USA",37.2956434,-121.8342808
HERALD AV/BONITA,"Bonita Ave & Herald Ave, San Jose, CA 95116, USA",37.3398695,-121.8544548
UNKNOWN HIGHWOOD DR,"Highwood Dr, San Jose, CA, USA",37.3556758,-121.8273353
2200 BLOCK DEBORAH DR,"2200 Deborah Dr, Santa Clara, CA 95050, USA",37.3619694,-121.9631574
2800 BLOCK BATON ROUGE DR,"2800 Baton Rouge Dr, San Jose, CA 95133, USA",37.37894000000001,-121.8455192
5600 BLOCK MINDEN CT,"5600 Minden Ct, San Jose, CA 95123, USA",37.2513742,-121.8194357
WILLIAMS RD / RANCHERO WY,"Ranchero Way & Williams Rd, San Jose, CA 95117, USA",37.3082313,-121.973537
2900 BLOCK TOLLIVER DR,"2900 Tolliver Dr, San Jose, CA 95148, USA",37.3193948,-121.7942989
2800 BLOCK N WHITE RD,"N White Rd, San Jose, CA, USA",37.3764351,-121.8366246
DURANT AV / JACKIE DR,"Durant Ave & Jackie Dr, San Jose, CA 95111, USA",37.2920455,-121.8371036
SENTER RD / SYLVANDALE AV,"Senter Rd & Sylvandale Ave, San Jose, CA 95111, USA",37.2877486,-121.8278398
PARK ARCADIA DR / PARK ELLEN DR,"Park Arcadia Dr & Park Ellen Dr, San Jose, CA 95136, USA",37.2679016,-121.8278127
IRONWOOD DR / NIGHTINGALE DR,"Ironwood Dr & Nightingale Dr, San Jose, CA 95125, USA",37.2881536,-121.8770693
NEWPORT AV / CLARK WY,"Clark Way & Newport Ave, San Jose, CA 95125, USA",37.2942698,-121.89457
BERRESSA / HWY 680,"680 Berryessa Rd, San Jose, CA 95112, USA",37.3604361,-121.8897689
KENDRICK CL / IDLEWOOD DR,"Idlewood Dr, San Jose, CA 95121, USA",37.3100737,-121.8351324
4300 BLOCK PALISADE DR,"4300 Palisade Dr, San Jose, CA 95111, USA",37.2841379,-121.8143355
N BASCOM AV / REDBUSH TR,"Redbush Terrace & N Bascom Ave, San Jose, CA 95128, USA",37.33680870000001,-121.9372972
700 BLOCK CARLOTTA CT,"700 Carlotta Ct, San Jose, CA 95136, USA",37.2715022,-121.8587446
SAMARITAN DR / SB 85 TO SAMARITAN RP,"Samaritan Dr, San Jose, CA, USA",37.2506285,-121.9416502
1600 BLOCK MABURY RD,"1600 Mabury Rd, San Jose, CA 95133, USA",37.3666154,-121.8695615
2100 BLOCK S BASCOM AV,"2100 S Bascom Ave, Campbell, CA 95008, USA",37.2851013,-121.9311783
7200 BLOCK GOLF COURSE LN,"7200 Golf Course Ln, San Jose, CA 95139, USA",37.2225897,-121.7736798
BRANHAM LN / LYNFIELD LN,"Lynfield Ln & Branham Ln, San Jose, CA 95136, USA",37.2639586,-121.8728877
MONTEREY RD / GRANDWELL WY,"Grandwell Way & Monterey Rd, San Jose, CA 95138, USA",37.2497069,-121.7923406
2100 BLOCK HILLSTONE DR,"2100 Hillstone Dr, San Jose, CA 95138, USA",37.2928253,-121.7830194
AINTREE DR / VINEYARD DR,"Aintree Dr & Vineyard Dr, San Jose, CA 95119, USA",37.2254942,-121.7867403
CHERRY AV / MYRTLE AV,"Cherry Ave & Myrtle Ave, San Jose, CA 95118, USA",37.2707688,-121.8885936
LANDESS AVE / CLEARLAKE,"Clear Lake Ave & Landess Ave, Milpitas, CA 95035, USA",37.417352,-121.8717453
10200 BLOCK SYLVANDALE AV,"10200 Sylvandale Ave, San Jose, CA 95111, USA",37.2840657,-121.8368363
PAMLAR AV / S BASCOM AV,"Pamlar Ave & S Bascom Ave, San Jose, CA 95128, USA",37.29932,-121.9317976
"PHOENIX, AZ",,,
3100 BLOCK KATHLEEN ST,"3100 Kathleen St, San Jose, CA 95124, USA",37.2662622,-121.9268513
GILLIAN WY / LARGO DR,"Largo Dr & Gillian Way, San Jose, CA 95132, USA",37.4064548,-121.8745101
MENKER AV / FRUITDALE AV,"Fruitdale Ave & Menker Ave, San Jose, CA 95128, USA",37.3107035,-121.9212197
3200 BLOCK FLINTVIEW CT,"3200 Flintview Ct, San Jose, CA 95148, USA",37.3328181,-121.7919823
TRINITY PL / WILLESTER AV,"Willester Ave & Trinity Pl, San Jose, CA 95124, USA",37.2664446,-121.9333192
LEWIS RD / VILLA MONTEREY,"Lewis Rd & Villa Monterey, San Jose, CA 95111, USA",37.29437000000001,-121.8424691
1300 BLOCK WINONA DR,"1300 Winona Dr, San Jose, CA 95125, USA",37.29473970000001,-121.8996095
ALLENWOOD DR / WOODS WY,"Allenwood Dr & Woods Way, San Jose, CA 95148, USA",37.3267982,-121.7916172
1700 BLOCK LANDESS AV,"1700 Landess Ave, San Jose, CA 95132, USA",37.4147213,-121.879068
1500 BLOCK ABORN RD,"1500 Aborn Rd, San Jose, CA 95121, USA",37.3085043,-121.8152018
ROSECREST TR / PARK AV,"Rosecrest Terrace & Park Ave, San Jose, CA 95126, USA",37.33121810000001,-121.9207691
EASTRIDGE LP / EASTRIDGE LN,"Eastridge Loop & Eastridge Ln, San Jose, CA 95122, USA",37.3283856,-121.8149617
1500 BLOCK FUJIKO DR,"1500 Fujiko Dr, San Jose, CA 95131, USA",37.3904087,-121.8734388
TULLY RD/ALVIN,"Alvin Ave & Tully Rd, San Jose, CA 95121, USA",37.320249,-121.8288715
1300 BLOCK CAMINO RAMON,"1300 Camino Ramon, San Jose, CA 95125, USA",37.3025466,-121.9063656
800 BLOCK MONTICELLI DR,"800 Monticelli Dr, Gilroy, CA 95020, USA",37.0263312,-121.5944704
HILLVIEW PK/OCALA AV,"Hillview Park, 2255 Ocala Ave, San Jose, CA 95122, USA",37.3390685,-121.8253012
SEYMOUR ST / COLEMAN AV,"Coleman Ave & Seymour St, San Jose, CA 95110, USA",37.3414557,-121.9095362
SANTA TERESA BL / NB 85 TO SANTA TERESA RP,"6254 Santa Teresa Blvd, San Jose, CA 95119, USA",37.2383224,-121.7988117
FIJI DR / SEGOVIA CT,"Fiji Dr & Segovia Ct, San Jose, CA 95127, USA",37.38790720000001,-121.8410885
NEW JERSEY AV / HARRIS AV,"Harris Ave & New Jersey Ave, San Jose, CA 95124, USA",37.276942,-121.9284102
COYOTE CREEK/ROCK SPRINGS DR,"Rock Springs Dr, San Jose, CA 95112, USA",37.3169686,-121.854882
7000 BLOCK BURNING HILLS PL,"7000 Burning Hills Pl, San Jose, CA 95139, USA",37.2255981,-121.7780473
6000 BLOCK OAK FOREST WY,"6000 Oak Forest Way, San Jose, CA 95120, USA",37.2320844,-121.8723059
CURIE DR / COTTLE RD,"Curie Dr & Cottle Rd, San Jose, CA 95123, USA",37.2278813,-121.8037533
400 BLOCK ROYCE DR,"400 Royce Dr, San Jose, CA 95133, USA",37.35851170000001,-121.8645422
6100 BLOCK BANNER DR,"6100 Banner Dr, San Jose, CA 95123, USA",37.2367435,-121.8237798
HUMBOLDT/12TH,"S 12th St & E Humboldt St, San Jose, CA 95112, USA",37.3238522,-121.8656848
2000 BLOCK ST TERESA WY,"Santa Teresa Ct, San Jose, CA 95123, USA",37.2370162,-121.8176714
LOS PINOS WY / BENZO DR,"Los Pinos Way & Benzo Dr, San Jose, CA 95123, USA",37.2306229,-121.8142217
N FIRST ST/HUMBOLDT,"W Humboldt St & First St, San Jose, CA 95110, USA",37.3187262,-121.8763777
3100 BLOCK LISMORE CT,"3100 Lismore Ct, San Jose, CA 95135, USA",37.3062259,-121.7691162
5000 BLOCK TIBERAN WY,"5000 Tiberan Way, San Jose, CA 95130, USA",37.28754199999999,-121.9893267
"FLORENCE, AZ",,,
7200 BLOCK VIA ROMERA,"7200 Vía Romera, San Jose, CA 95139, USA",37.2280763,-121.768132
MOORPARK AV/ HW 17,,,
ALMADEN EX/ HY 280,"Almaden Expy, San Jose, CA, USA",37.2570126,-121.8759074
2500 BLOCK BRITT WY,"2500 Britt Way, San Jose, CA 95148, USA",37.32682200000001,-121.805343
5100 BLOCK BICKLEY CT,"5100 Bickley Ct, San Jose, CA 95136, USA",37.259527,-121.8640893
MCKEE RD/INTERSTATE 680,,,
800 BLOCK TAYLOR ST,,,
4100 BLOCK PEARL AV,"4100 Pearl Ave, San Jose, CA 95136, USA",37.2684598,-121.8672987
W HEDDING ST / CHAPMAN ST,"W Hedding St & Chapman St, San Jose, CA 95126, USA",37.3382558,-121.9263892
ROY AV / LINCOLN VILLAGE DR,"Lincoln Village Dr & Roy Ave, San Jose, CA 95125, USA",37.2885235,-121.8845951
SPEAK LN / BRANHAM LN,"Speak Ln & Branham Ln, San Jose, CA 95118, USA",37.2623952,-121.8786927
3000 BLOCK MOONFLOWER CT,"3000 Moonflower Ct, San Jose, CA 95135, USA",37.3079525,-121.7748066
HUSTED AV / BRIARWOOD DR,"Briarwood Dr & Husted Ave, San Jose, CA 95125, USA",37.2769662,-121.9045181
STORY RD/ TERILYN RD,"Story Rd & Terilyn Ave, San Jose, CA 95122, USA",37.3370517,-121.8464689
5900 BLOCK SOUTHLITE CT,"5900 Southlite Ct, San Jose, CA 95138, USA",37.2421718,-121.778207
TULLY/EASTRIDGE,,,
BASSETT ST/HWY 87,"87 Bassett St, San Jose, CA 95110, USA",37.3411889,-121.8960799
VIA DEL ORO/ RALIEGH RD,"Vía del Oro & Raleigh Rd, San Jose, CA 95119, USA",37.2399285,-121.788999
SPARTAN CT / S 12TH ST,"Spartan Ct & S 12th St, San Jose, CA 95112, USA",37.3241446,-121.865905
ABORN RD / SERPA DR,"Serpa Dr & Aborn Rd, San Jose, CA 95148, USA",37.3129358,-121.7991379
900 BLOCK LAKE ISABELLA WY,"900 Lake Isabella Way, San Jose, CA 95123, USA",37.2454909,-121.8678684
CHOPIN AV / PUCCINI AV,"Chopin Ave & Puccini Ave, San Jose, CA 95122, USA",37.3180714,-121.8159787
AIRPORT BLVD,"Airport Blvd, San Jose, CA, USA",37.3640726,-121.9228017
COYOTE CREEK / TULLY RD,"Coyote Creek Trail & Tully Rd, San Jose, CA 95121, USA",37.3113226,-121.8423568
6100 BLOCK ROCKY GLEN CT,"6100 Rocky Glen Ct, San Jose, CA 95123, USA",37.2350622,-121.8500498
EVERWOOD CT / OCALA AV,"Ocala Ave & Everwood Ct, San Jose, CA 95148, USA",37.341364,-121.818781
"4000 BLOCK JUSTICE WY,CASTLE ROCK CO",,,
2700 BLOCK PINE MEADOW CT,"2700 Pine Meadow Ct, San Jose, CA 95135, USA",37.2810667,-121.7551558
2200 BLOCK RUBY AV,"2200 Ruby Ave, San Jose, CA 95148, USA",37.3455513,-121.7896094
S 880/MONTAGUE,"880 Montague Expy, Milpitas, CA 95035, USA",37.4120977,-121.8875818
SOUTHGATE CT / SOUTHVIEW DR,"Southview Dr & Southgate Ct, San Jose, CA 95138, USA",37.2450287,-121.7804683
1100 BLOCK EL CAMINO REAL,"1100 El Camino Real, Santa Clara, CA 95051, USA",37.3521785,-122.0004852
3300 BLOCK LINDMUIR DR,"3300 Lindmuir Dr, San Jose, CA 95121, USA",37.3007949,-121.8174837
3100 BLOCK MT HOOD WY,"3100 Mt Hood Way, San Jose, CA 95127, USA",37.3493799,-121.8105858
CONESTOGA WY / SORREL AV,"Conestoga Way & Sorrel Ave, San Jose, CA 95123, USA",37.2391478,-121.8250649
N 16TH ST / VESTAL ST,"N 16th St & Vestal St, San Jose, CA 95112, USA",37.3595479,-121.8873545
100 BLOCK MILLAR AV,"100 Millar Ave, San Jose, CA 95127, USA",37.3660926,-121.8244853
DOLE/MITTY,,,
1400 BLOCK SOUTHWOOD DR,"1400 Southwood Dr, San Jose, CA 95130, USA",37.3007912,-121.9795233
3400 BLOCK PRINCE ALBERT CT,"3400 Prince Albert Ct, San Jose, CA 95132, USA",37.4130702,-121.854518
1400 BLOCK LUPTON AV,"1400 Lupton Ave, San Jose, CA 95125, USA",37.30131,-121.9022121
APPLE BLOSSOM DR / HAYES AV,"Hayes Ave & Apple Blossom Dr, San Jose, CA 95123, USA",37.2564121,-121.8137804
500 BLOCK OAKLAND RD,"500 Old Oakland Rd, San Jose, CA 95112, USA",37.3593968,-121.8906344
5800 BLOCK ANTIGUA DR,"5800 Antigua Dr, San Jose, CA 95120, USA",37.2420178,-121.875283
1000 BLOCK E TAYLOR ST,"1000 E Taylor St, San Jose, CA 95112, USA",37.3585622,-121.880276
200 BLOCK COLIBRI CT,"200 Colibri Ct, San Jose, CA 95119, USA",37.2312395,-121.7854429
S MONROE ST / HEMLOCK AV,,,
5000 BLOCK CARM AV,"5000 Carm Ave, San Jose, CA 95124, USA",37.2470158,-121.9201296
2100 BLOCK BENO AV,"Buena Vista Ave, San Jose, CA 95126, USA",37.3228443,-121.9190434
FOXWORTHY AV / MANDA DR,"Manda Dr & Foxworthy Ave, San Jose, CA 95124, USA",37.2686066,-121.9138508
N 18TH ST / E ST JAMES ST,"N 18th St & E St James St, San Jose, CA 95112, USA",37.347236,-121.8756201
MONTEREY RD/SENTER RD,"Senter Rd & Monterey Rd, San Jose, CA 95111, USA",37.2779642,-121.8350723
7000 BLOCK PELICAN RIDGE DR,"7000 Pelican Ridge Dr, San Jose, CA 95120, USA",37.2055805,-121.8534295
00 BLOCK CHARD DR,"Chard Dr, San Jose, CA 95118, USA",37.2737337,-121.877356
16400 BLOCK LARK AV,"16400 Lark Ave, Los Gatos, CA 95032, USA",37.2478775,-121.9569489
W VIRGINIA ST/87,"87 W Virginia St, San Jose, CA 95110, USA",37.3233678,-121.8830985
DRYWOOD LN / TERRYWOOD CT,"Drywood Ln & Terrywood Ct, San Jose, CA 95132, USA",37.4148273,-121.8735629
2200 BLOCK GLENKIRK CT,"2200 Glenkirk Ct, San Jose, CA 95124, USA",37.28237000000001,-121.9147808
POCATELLO CT / HUNKEN DR,,,
HUSTED AV / PLUMMER AV,"Plummer Ave & Husted Ave, San Jose, CA 95125, USA",37.2806745,-121.8976905
PLUMMER AV / BLACKSTONE AV,"Blackstone Ave & Plummer Ave, San Jose, CA 95118, USA",37.2724375,-121.8927146
COMANCHE DR / CALERO AV,"Comanche Dr & Calero Ave, San Jose, CA 95123, USA",37.2421208,-121.8351627
3000 BLOCK KIRK AV,"3000 Kirk Rd, San Jose, CA 95124, USA",37.269735,-121.9094659
"5TH STREET/ L ST, LOS BANOS",,,
GUADALUPE PARK TRAIL/PARK AV,"Guadalupe River Park, 438 Coleman Ave, San Jose, CA 95110, USA",37.3433081,-121.9034378
300 BLOCK ALLEGAN CL,"300 Allegan Cir, San Jose, CA 95123, USA",37.2340726,-121.8172404
STATE ST / DUANE ST,"State St & Duane St, San Jose, CA 95110, USA",37.3244939,-121.8845844
1400 BLOCK WATTS DR,,,
3200 BLOCK PLACIDO CT,"3200 Placido Ct, San Jose, CA 95135, USA",37.3059249,-121.7589495
3900 BLOCK FREED AV,"3900 Freed Ave, San Jose, CA 95117, USA",37.3017891,-121.969864
MCKEE RD / TITLEIST CT,"Titleist Ct & McKee Rd, San Jose, CA 95127, USA",37.3814144,-121.8246158
LANNING WY / RINEHART DR,"Rinehart Dr & Lanning Way, San Jose, CA 95133, USA",37.3692525,-121.8484859
S 12TH ST / ORVIS AV,"S 12th St & Orvis Ave, San Jose, CA 95112, USA",37.3304277,-121.8705779
500 BLOCK SALMON DR,"500 Salmon Dr, San Jose, CA 95111, USA",37.3035656,-121.8460977
6300 BLOCK HEMATITE CT,"6300 Hematite Ct, San Jose, CA 95135, USA",37.27691180000001,-121.7412676
5000 BLOCK WILLIAMS RD,"5000 Williams Rd, San Jose, CA 95129, USA",37.3080567,-121.9910157
2700 BLOCK CROFT DR,"2700 Croft Dr, San Jose, CA 95148, USA",37.3177077,-121.7933021
N/B 880 RP/MOORPARK,"Moorpark Ave, San Jose, CA, USA",37.3160504,-121.9571175
1000 BLOCK ROSEWILL DR,,,
5500 BLOCK THORNTON AVE,"5500 Thornton Ave, Newark, CA 94560, USA",37.5420706,-122.0263254
WOOL CREEK DR / ROCK SPRINGS DR,"Rock Springs Dr & Wool Creek Dr, San Jose, CA 95112, USA",37.3152233,-121.8529484
WOZ WAY / GUADALUPE RIVER,"Woz Way & Guadalupe River Trail E, San Jose, CA 95110, USA",37.32590769999999,-121.8904404
THORNDALE CT / TUERS RD,"Thorndale Ct & Tuers Rd, San Jose, CA 95121, USA",37.29298259999999,-121.8186789
5000 BLOCK NEW TRIER AV,"5000 New Trier Ave, San Jose, CA 95136, USA",37.2613239,-121.8628251
NICKEL AVE/ CAMINNO,"Nickel Ave, San Jose, CA 95121, USA",37.3134556,-121.8220884
SHORTRIDGE AV / S 34TH ST,"Shortridge Ave & S 34th St, San Jose, CA 95116, USA",37.351133,-121.8566723
TURLEY DR / MOSS DR,"Turley Dr & Moss Dr, San Jose, CA 95116, USA",37.3450881,-121.8423866
4800 BLOCK FELL AV,"4800 Fell Ave, San Jose, CA 95136, USA",37.2624132,-121.8665742
TIERRA BUENA DR / CAMINO ECCO,"Cam Ecco & Tierra Buena Dr, San Jose, CA 95121, USA",37.3146615,-121.8243292
4200 BLOCK STRAWBERRY PARK DR,"4200 Strawberry Park Dr, San Jose, CA 95129, USA",37.3107425,-121.9774791
COYOTE CREEK TRAIL/GASSMANN DR,"Coyote Creek Trail & Gassmann Dr, San Jose, CA 95121, USA",37.3075364,-121.8376899
MONTAGUE EX/OTOOLE,"O'Toole Ave & Montague Expy, San Jose, CA 95131, USA",37.3979986,-121.9128889
FOLEY AV / LANAI DR,"Foley Ave & Lanai Dr, San Jose, CA 95122, USA",37.329739,-121.8379959
S 1ST ST/PHELAN AV,,,
GUADALUPE RIVER PRK TRAIL/PARK AVE,"Guadalupe River Trail & Park Ave, San Jose, CA 95113, USA",37.3299651,-121.8944232
5TH ST/CLARA ST,"5th St & Clara St, San Francisco, CA 94107, USA",37.7794764,-122.4023962
ARTHUR / HWY 680,"San Jose, CA, USA",37.33874,-121.8852525
2000 BLOCK LOCKWOOD DR,"2000 Lockwood Dr, San Jose, CA 95132, USA",37.4144015,-121.8595784
3500 BLOCK FELLER AV,"3500 Feller Ave, San Jose, CA 95127, USA",37.3647248,-121.8012751
6000 BLOCK CALLE DE RICO,"6000 Calle De Rico, San Jose, CA 95124, USA",37.2289912,-121.9051114
700 BLOCK W TAYLOR ST,"700 W Taylor St, San Jose, CA 95126, USA",37.3404839,-121.9136197
UNKNOWN CAPITOL AV,"N Capitol Ave, San Jose, CA, USA",37.3853839,-121.8594225
NEEDLES/ROCKSPRINGS,"Rock Springs Dr & Needles Dr, San Jose, CA 95112, USA",37.31732,-121.8549104
400 BLOCK LYONCROSS WY,"400 Lyoncross Way, San Jose, CA 95123, USA",37.24638950000001,-121.8269993
OALAND RD/ COMMERCIAL ST,"Old Oakland Rd & Commercial St, San Jose, CA 95112, USA",37.3647332,-121.8916686
JACKSOL DR / SUNRISE DR,"Sunrise Dr & Jacksol Dr, Cambrian, CA 95124, USA",37.2582192,-121.9404649
SANTA TERESA BL / SALIDA DEL SOL,"Salida Del Sol & Santa Teresa Blvd, San Jose, CA 95123, USA",37.23865139999999,-121.849882
900 BLOCK MILLS CORNER LN,"900 Mills Corner Ln, San Jose, CA 95122, USA",37.32285,-121.8494646
MINNESOTA AV / MILTON WY,"Minnesota Ave & Milton Way, San Jose, CA 95125, USA",37.3079528,-121.8903294
100 BLOCK SAN RENO WAY,,,
900 BLOCK BARD ST,"900 Bard St, San Jose, CA 95127, USA",37.3893357,-121.8367958
3400 BLOCK SAN PABLO AV,"3400 San Pablo Ave, San Jose, CA 95127, USA",37.388241,-121.8352332
7100 BLOCK INDIAN VALLEY CT,"7100 Indian Valley Ct, San Jose, CA 95139, USA",37.2242384,-121.7741749
3400 BLOCK MERIDIAN AV,"3400 Meridian Ave, San Jose, CA 95124, USA",37.266507,-121.9037232
BAYSHORE/ MISSION,,,
GUADALUPE TRAIL/SAN FERNANDO,"Guadalupe River Trail & W San Fernando St, San Jose, CA 95113, USA",37.3311847,-121.8957689
1100 BLOCK CATHAY DR,"1100 Cathay Dr, San Jose, CA 95122, USA",37.342437,-121.8377651
S 1ST ST / W SAN FERNANDO ST,"W San Fernando St & S First St, San Jose, CA 95113, USA",37.3343186,-121.8892407
KINGMAN AV / CONCORD AV,"Kingman Ave & Concord Ave, San Jose, CA 95128, USA",37.313342,-121.917367
20600 BLOCK GARDEN CREST CT,"20600 Garden Crest Ct, Cupertino, CA 95014, USA",37.3013477,-122.0353547
HOSTETTER RD / SHAFFER DR,"Shaffer Dr & Hostetter Rd, San Jose, CA 95132, USA",37.4075653,-121.8543744
AZEVEDO PY / MONTE VISTA DR,"Azevedo Pkwy & Monte Vista Dr, San Jose, CA 95125, USA",37.2960289,-121.8654077
3200 BLOCK RUFFINO LN,"3200 Ruffino Ln, San Jose, CA 95148, USA",37.3223689,-121.7757964
FEILDS/STORY,,,
STORY/FELIPE,"Story Rd & Felipe Ave, San Jose, CA 95122, USA",37.3342547,-121.8515201
1100 BLOCK EDITH ST,"1100 Edith St, San Jose, CA 95122, USA",37.3442815,-121.8348063
FORESTBROOK WY / SENTER RD,"Senter Rd & Forestbrook Way, San Jose, CA 95111, USA",37.283785,-121.8243852
